Location,Latitude,Longitude,Year,Magnitude
Kerala Coast,9.9312,76.2673,2024,6.9
Odisha Coast,19.8074,85.8254,2019,7.2
Lakshadweep Islands,10.5667,72.6417,2023,5.2
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2015,9.7
Puducherry,11.9139,79.8145,2014,8.9
West Bengal Coast,21.8876,87.7789,2007,9.4
"Chennai, Tamil Nadu",13.0827,80.2707,2024,8.2
Andaman and Nicobar Islands,11.7401,92.6586,2016,9.6
"Cuddalore, Tamil Nadu",11.7447,79.768,2005,9.6
Andaman and Nicobar Islands,11.7401,92.6586,2010,8.1
"Vizag, Andhra Pradesh",17.6868,83.2185,2022,9.1
Puducherry,11.9139,79.8145,2015,5.1
Kerala Coast,9.9312,76.2673,2010,8.5
Odisha Coast,19.8074,85.8254,2017,9.5
"Chennai, Tamil Nadu",13.0827,80.2707,2016,6.1
Maharashtra Coast (Mumbai),19.076,72.8777,2008,8.0
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2010,6.7
Lakshadweep Islands,10.5667,72.6417,2006,7.6
Andaman and Nicobar Islands,11.7401,92.6586,2020,7.0
West Bengal Coast,21.8876,87.7789,2016,8.7
Andaman and Nicobar Islands,11.7401,92.6586,2012,9.8
Odisha Coast,19.8074,85.8254,2011,8.9
"Chennai, Tamil Nadu",13.0827,80.2707,2022,6.2
Kerala Coast,9.9312,76.2673,2004,5.8
Andaman and Nicobar Islands,11.7401,92.6586,2009,7.9
Odisha Coast,19.8074,85.8254,2009,7.3
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2004,8.2
Lakshadweep Islands,10.5667,72.6417,2004,6.2
Lakshadweep Islands,10.5667,72.6417,2011,9.6
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2012,7.7
"Vizag, Andhra Pradesh",17.6868,83.2185,2019,9.0
Maharashtra Coast (Mumbai),19.076,72.8777,2009,6.5
Maharashtra Coast (Mumbai),19.076,72.8777,2007,5.2
Odisha Coast,19.8074,85.8254,2018,7.8
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2021,5.5
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2014,5.9
Maharashtra Coast (Mumbai),19.076,72.8777,2019,8.8
Lakshadweep Islands,10.5667,72.6417,2007,5.2
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2020,7.7
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2007,7.6
"Cuddalore, Tamil Nadu",11.7447,79.768,2022,6.7
"Vizag, Andhra Pradesh",17.6868,83.2185,2007,5.2
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2008,9.3
Andaman and Nicobar Islands,11.7401,92.6586,2017,6.1
"Cuddalore, Tamil Nadu",11.7447,79.768,2004,5.3
"Vizag, Andhra Pradesh",17.6868,83.2185,2008,7.6
Puducherry,11.9139,79.8145,2006,5.2
Lakshadweep Islands,10.5667,72.6417,2018,7.2
Lakshadweep Islands,10.5667,72.6417,2021,7.0
"Cuddalore, Tamil Nadu",11.7447,79.768,2012,7.4
Odisha Coast,19.8074,85.8254,2005,9.6
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2004,7.3
"Cuddalore, Tamil Nadu",11.7447,79.768,2022,7.9
Odisha Coast,19.8074,85.8254,2012,5.2
West Bengal Coast,21.8876,87.7789,2005,7.9
"Chennai, Tamil Nadu",13.0827,80.2707,2019,7.0
Kerala Coast,9.9312,76.2673,2020,8.3
Odisha Coast,19.8074,85.8254,2022,8.1
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2009,6.8
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2004,6.0
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2018,6.0
"Vizag, Andhra Pradesh",17.6868,83.2185,2023,7.6
"Vizag, Andhra Pradesh",17.6868,83.2185,2019,5.2
Maharashtra Coast (Mumbai),19.076,72.8777,2012,7.1
Kerala Coast,9.9312,76.2673,2013,6.6
Maharashtra Coast (Mumbai),19.076,72.8777,2009,7.6
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2020,7.7
West Bengal Coast,21.8876,87.7789,2015,6.7
Puducherry,11.9139,79.8145,2016,9.4
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2018,7.6
Odisha Coast,19.8074,85.8254,2006,7.2
"Chennai, Tamil Nadu",13.0827,80.2707,2014,8.2
"Cuddalore, Tamil Nadu",11.7447,79.768,2024,7.9
Puducherry,11.9139,79.8145,2015,7.3
Maharashtra Coast (Mumbai),19.076,72.8777,2017,7.9
"Cuddalore, Tamil Nadu",11.7447,79.768,2021,6.6
"Chennai, Tamil Nadu",13.0827,80.2707,2011,6.7
Puducherry,11.9139,79.8145,2023,6.4
Puducherry,11.9139,79.8145,2011,8.8
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2013,6.3
West Bengal Coast,21.8876,87.7789,2021,7.3
Maharashtra Coast (Mumbai),19.076,72.8777,2015,8.8
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2010,9.7
"Cuddalore, Tamil Nadu",11.7447,79.768,2008,6.0
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2006,8.6
"Chennai, Tamil Nadu",13.0827,80.2707,2006,8.6
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2018,6.7
Lakshadweep Islands,10.5667,72.6417,2007,8.1
Puducherry,11.9139,79.8145,2019,5.4
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2013,8.0
Maharashtra Coast (Mumbai),19.076,72.8777,2012,5.7
Andaman and Nicobar Islands,11.7401,92.6586,2023,6.6
West Bengal Coast,21.8876,87.7789,2016,8.2
West Bengal Coast,21.8876,87.7789,2018,9.9
Maharashtra Coast (Mumbai),19.076,72.8777,2007,7.9
Odisha Coast,19.8074,85.8254,2012,9.5
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2012,8.7
Puducherry,11.9139,79.8145,2017,9.5
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2016,7.3
"Chennai, Tamil Nadu",13.0827,80.2707,2008,6.1
Lakshadweep Islands,10.5667,72.6417,2010,5.5
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2009,9.0
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2011,8.5
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2007,9.3
West Bengal Coast,21.8876,87.7789,2018,7.6
Lakshadweep Islands,10.5667,72.6417,2023,6.7
Kerala Coast,9.9312,76.2673,2004,6.5
Puducherry,11.9139,79.8145,2012,8.5
"Cuddalore, Tamil Nadu",11.7447,79.768,2017,7.0
Kerala Coast,9.9312,76.2673,2016,5.4
West Bengal Coast,21.8876,87.7789,2020,9.4
Puducherry,11.9139,79.8145,2016,7.3
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2022,5.8
Lakshadweep Islands,10.5667,72.6417,2011,6.7
"Cuddalore, Tamil Nadu",11.7447,79.768,2018,7.5
Puducherry,11.9139,79.8145,2012,9.4
Puducherry,11.9139,79.8145,2024,8.5
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2010,5.5
"Vizag, Andhra Pradesh",17.6868,83.2185,2024,7.8
Odisha Coast,19.8074,85.8254,2005,5.0
"Cuddalore, Tamil Nadu",11.7447,79.768,2023,6.0
Kerala Coast,9.9312,76.2673,2004,9.1
Odisha Coast,19.8074,85.8254,2004,9.0
Andaman and Nicobar Islands,11.7401,92.6586,2022,6.5
Puducherry,11.9139,79.8145,2007,9.7
Maharashtra Coast (Mumbai),19.076,72.8777,2022,9.2
Kerala Coast,9.9312,76.2673,2010,8.6
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2024,8.8
Odisha Coast,19.8074,85.8254,2013,8.7
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2014,8.2
Lakshadweep Islands,10.5667,72.6417,2005,9.8
Andaman and Nicobar Islands,11.7401,92.6586,2009,6.7
Puducherry,11.9139,79.8145,2024,5.4
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2021,6.0
Puducherry,11.9139,79.8145,2010,9.4
Lakshadweep Islands,10.5667,72.6417,2007,5.7
West Bengal Coast,21.8876,87.7789,2013,5.8
West Bengal Coast,21.8876,87.7789,2023,5.7
"Chennai, Tamil Nadu",13.0827,80.2707,2012,7.3
Odisha Coast,19.8074,85.8254,2010,9.6
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2009,8.4
Odisha Coast,19.8074,85.8254,2006,5.9
"Cuddalore, Tamil Nadu",11.7447,79.768,2017,5.1
Kerala Coast,9.9312,76.2673,2023,5.5
Puducherry,11.9139,79.8145,2022,9.1
Maharashtra Coast (Mumbai),19.076,72.8777,2023,9.3
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2019,8.7
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2020,5.2
Kerala Coast,9.9312,76.2673,2005,7.6
West Bengal Coast,21.8876,87.7789,2017,9.0
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2007,6.4
Maharashtra Coast (Mumbai),19.076,72.8777,2023,5.7
"Vizag, Andhra Pradesh",17.6868,83.2185,2009,7.6
Lakshadweep Islands,10.5667,72.6417,2011,8.0
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2015,6.8
"Chennai, Tamil Nadu",13.0827,80.2707,2019,9.1
Maharashtra Coast (Mumbai),19.076,72.8777,2010,5.8
Maharashtra Coast (Mumbai),19.076,72.8777,2010,9.9
Andaman and Nicobar Islands,11.7401,92.6586,2013,5.9
Kerala Coast,9.9312,76.2673,2014,8.2
Maharashtra Coast (Mumbai),19.076,72.8777,2024,9.1
Lakshadweep Islands,10.5667,72.6417,2004,7.6
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2010,8.5
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2004,5.3
"Vizag, Andhra Pradesh",17.6868,83.2185,2009,6.0
Puducherry,11.9139,79.8145,2020,5.2
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2011,7.9
Andaman and Nicobar Islands,11.7401,92.6586,2017,9.0
Maharashtra Coast (Mumbai),19.076,72.8777,2011,9.2
Lakshadweep Islands,10.5667,72.6417,2013,7.2
Kerala Coast,9.9312,76.2673,2017,5.1
West Bengal Coast,21.8876,87.7789,2018,8.9
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2021,8.3
West Bengal Coast,21.8876,87.7789,2024,8.4
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2012,5.6
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2005,8.5
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2012,7.2
Andaman and Nicobar Islands,11.7401,92.6586,2017,6.6
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2017,6.4
"Chennai, Tamil Nadu",13.0827,80.2707,2023,9.3
"Vizag, Andhra Pradesh",17.6868,83.2185,2011,6.1
Maharashtra Coast (Mumbai),19.076,72.8777,2007,8.7
"Cuddalore, Tamil Nadu",11.7447,79.768,2009,5.3
Kerala Coast,9.9312,76.2673,2006,6.8
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2006,8.7
Odisha Coast,19.8074,85.8254,2004,7.7
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2012,5.4
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2023,7.5
West Bengal Coast,21.8876,87.7789,2022,5.6
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2014,9.4
Odisha Coast,19.8074,85.8254,2018,9.1
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2017,7.8
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2022,5.6
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2004,6.0
Andaman and Nicobar Islands,11.7401,92.6586,2020,7.9
"Vizag, Andhra Pradesh",17.6868,83.2185,2024,9.7
West Bengal Coast,21.8876,87.7789,2019,6.8
"Vizag, Andhra Pradesh",17.6868,83.2185,2008,6.3
Kerala Coast,9.9312,76.2673,2005,9.7
Andaman and Nicobar Islands,11.7401,92.6586,2023,5.8
West Bengal Coast,21.8876,87.7789,2024,8.4
Lakshadweep Islands,10.5667,72.6417,2010,6.0
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2004,5.4
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2019,5.7
"Vizag, Andhra Pradesh",17.6868,83.2185,2005,8.5
"Vizag, Andhra Pradesh",17.6868,83.2185,2005,7.2
Puducherry,11.9139,79.8145,2023,6.2
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2021,9.5
Odisha Coast,19.8074,85.8254,2018,6.4
West Bengal Coast,21.8876,87.7789,2017,8.8
Odisha Coast,19.8074,85.8254,2015,7.5
Maharashtra Coast (Mumbai),19.076,72.8777,2017,5.4
Odisha Coast,19.8074,85.8254,2016,7.3
"Vizag, Andhra Pradesh",17.6868,83.2185,2022,8.5
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2017,6.7
Andaman and Nicobar Islands,11.7401,92.6586,2015,9.9
Lakshadweep Islands,10.5667,72.6417,2009,9.0
Kerala Coast,9.9312,76.2673,2004,9.2
"Chennai, Tamil Nadu",13.0827,80.2707,2016,6.7
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2013,8.0
"Cuddalore, Tamil Nadu",11.7447,79.768,2018,5.8
Lakshadweep Islands,10.5667,72.6417,2009,6.7
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2020,7.3
Puducherry,11.9139,79.8145,2021,8.5
Odisha Coast,19.8074,85.8254,2012,5.5
Lakshadweep Islands,10.5667,72.6417,2012,6.9
"Vizag, Andhra Pradesh",17.6868,83.2185,2021,5.7
Puducherry,11.9139,79.8145,2009,9.5
"Cuddalore, Tamil Nadu",11.7447,79.768,2006,7.9
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2020,7.6
Lakshadweep Islands,10.5667,72.6417,2005,9.6
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2018,7.1
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2018,5.2
"Chennai, Tamil Nadu",13.0827,80.2707,2015,8.3
Maharashtra Coast (Mumbai),19.076,72.8777,2008,5.3
Maharashtra Coast (Mumbai),19.076,72.8777,2004,5.5
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2022,8.3
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2009,5.3
Puducherry,11.9139,79.8145,2022,5.4
"Cuddalore, Tamil Nadu",11.7447,79.768,2024,8.6
"Cuddalore, Tamil Nadu",11.7447,79.768,2018,8.0
Maharashtra Coast (Mumbai),19.076,72.8777,2011,9.7
Andaman and Nicobar Islands,11.7401,92.6586,2021,8.1
Andaman and Nicobar Islands,11.7401,92.6586,2012,5.9
Maharashtra Coast (Mumbai),19.076,72.8777,2017,6.8
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2023,8.9
Odisha Coast,19.8074,85.8254,2015,6.4
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2023,8.6
Lakshadweep Islands,10.5667,72.6417,2021,8.3
Kerala Coast,9.9312,76.2673,2017,6.5
"Chennai, Tamil Nadu",13.0827,80.2707,2011,6.7
Lakshadweep Islands,10.5667,72.6417,2005,5.1
"Cuddalore, Tamil Nadu",11.7447,79.768,2020,9.5
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2010,9.7
Andaman and Nicobar Islands,11.7401,92.6586,2013,7.6
"Chennai, Tamil Nadu",13.0827,80.2707,2006,8.7
Maharashtra Coast (Mumbai),19.076,72.8777,2022,8.0
"Cuddalore, Tamil Nadu",11.7447,79.768,2024,6.3
Kerala Coast,9.9312,76.2673,2015,5.5
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2007,6.3
"Cuddalore, Tamil Nadu",11.7447,79.768,2020,10.0
Puducherry,11.9139,79.8145,2023,5.7
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2006,7.4
Andaman and Nicobar Islands,11.7401,92.6586,2011,5.4
Maharashtra Coast (Mumbai),19.076,72.8777,2022,7.0
Andaman and Nicobar Islands,11.7401,92.6586,2015,6.7
"Vizag, Andhra Pradesh",17.6868,83.2185,2009,6.1
Kerala Coast,9.9312,76.2673,2013,5.2
Puducherry,11.9139,79.8145,2014,5.6
Andaman and Nicobar Islands,11.7401,92.6586,2016,7.5
Lakshadweep Islands,10.5667,72.6417,2018,7.6
"Cuddalore, Tamil Nadu",11.7447,79.768,2018,9.7
"Cuddalore, Tamil Nadu",11.7447,79.768,2006,7.2
West Bengal Coast,21.8876,87.7789,2020,5.1
"Chennai, Tamil Nadu",13.0827,80.2707,2019,9.9
"Vizag, Andhra Pradesh",17.6868,83.2185,2022,5.8
Odisha Coast,19.8074,85.8254,2009,9.5
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2021,8.4
West Bengal Coast,21.8876,87.7789,2004,6.5
"Chennai, Tamil Nadu",13.0827,80.2707,2008,8.1
Lakshadweep Islands,10.5667,72.6417,2014,5.2
Lakshadweep Islands,10.5667,72.6417,2012,9.9
Maharashtra Coast (Mumbai),19.076,72.8777,2010,6.1
Andaman and Nicobar Islands,11.7401,92.6586,2006,7.9
Maharashtra Coast (Mumbai),19.076,72.8777,2015,9.7
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2009,6.5
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2021,7.4
Puducherry,11.9139,79.8145,2023,7.4
"Vizag, Andhra Pradesh",17.6868,83.2185,2020,9.2
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2006,8.3
Odisha Coast,19.8074,85.8254,2020,7.4
"Vizag, Andhra Pradesh",17.6868,83.2185,2009,7.7
"Cuddalore, Tamil Nadu",11.7447,79.768,2010,7.0
West Bengal Coast,21.8876,87.7789,2005,6.0
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2019,9.8
Odisha Coast,19.8074,85.8254,2021,5.7
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2010,6.7
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2021,8.5
"Vizag, Andhra Pradesh",17.6868,83.2185,2022,6.4
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2011,9.7
Odisha Coast,19.8074,85.8254,2020,7.8
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2013,9.7
Odisha Coast,19.8074,85.8254,2004,5.6
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2010,5.3
"Chennai, Tamil Nadu",13.0827,80.2707,2019,8.4
"Chennai, Tamil Nadu",13.0827,80.2707,2007,8.1
Odisha Coast,19.8074,85.8254,2024,5.6
Odisha Coast,19.8074,85.8254,2009,5.3
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2011,6.6
"Cuddalore, Tamil Nadu",11.7447,79.768,2009,5.7
"Vizag, Andhra Pradesh",17.6868,83.2185,2010,8.7
Odisha Coast,19.8074,85.8254,2020,6.8
"Cuddalore, Tamil Nadu",11.7447,79.768,2023,9.5
Lakshadweep Islands,10.5667,72.6417,2013,5.3
Odisha Coast,19.8074,85.8254,2007,7.2
"Vizag, Andhra Pradesh",17.6868,83.2185,2004,5.9
Maharashtra Coast (Mumbai),19.076,72.8777,2023,7.5
Kerala Coast,9.9312,76.2673,2015,8.8
Odisha Coast,19.8074,85.8254,2019,6.1
"Cuddalore, Tamil Nadu",11.7447,79.768,2019,6.9
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2021,8.6
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2015,7.2
Puducherry,11.9139,79.8145,2022,5.2
"Vizag, Andhra Pradesh",17.6868,83.2185,2008,7.0
Odisha Coast,19.8074,85.8254,2006,8.8
West Bengal Coast,21.8876,87.7789,2005,6.3
"Vizag, Andhra Pradesh",17.6868,83.2185,2021,9.6
"Vizag, Andhra Pradesh",17.6868,83.2185,2009,9.6
Maharashtra Coast (Mumbai),19.076,72.8777,2015,5.2
Maharashtra Coast (Mumbai),19.076,72.8777,2008,9.7
"Vizag, Andhra Pradesh",17.6868,83.2185,2005,9.9
West Bengal Coast,21.8876,87.7789,2010,7.5
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2013,9.6
"Vizag, Andhra Pradesh",17.6868,83.2185,2024,9.8
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2019,9.7
West Bengal Coast,21.8876,87.7789,2024,6.3
West Bengal Coast,21.8876,87.7789,2022,9.5
Lakshadweep Islands,10.5667,72.6417,2005,7.0
Andaman and Nicobar Islands,11.7401,92.6586,2008,6.0
Kerala Coast,9.9312,76.2673,2020,6.8
West Bengal Coast,21.8876,87.7789,2017,7.8
Kerala Coast,9.9312,76.2673,2024,6.6
Maharashtra Coast (Mumbai),19.076,72.8777,2024,7.9
"Chennai, Tamil Nadu",13.0827,80.2707,2006,5.8
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2019,7.4
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2023,5.7
Odisha Coast,19.8074,85.8254,2006,9.1
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2022,8.1
"Chennai, Tamil Nadu",13.0827,80.2707,2012,10.0
West Bengal Coast,21.8876,87.7789,2004,6.2
"Chennai, Tamil Nadu",13.0827,80.2707,2012,9.5
Maharashtra Coast (Mumbai),19.076,72.8777,2005,8.9
"Cuddalore, Tamil Nadu",11.7447,79.768,2012,8.2
Puducherry,11.9139,79.8145,2011,7.6
Maharashtra Coast (Mumbai),19.076,72.8777,2015,8.3
Lakshadweep Islands,10.5667,72.6417,2006,5.6
Odisha Coast,19.8074,85.8254,2024,5.7
"Chennai, Tamil Nadu",13.0827,80.2707,2007,8.7
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2017,9.7
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2020,7.6
Odisha Coast,19.8074,85.8254,2019,7.3
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2022,7.4
"Chennai, Tamil Nadu",13.0827,80.2707,2004,6.9
"Chennai, Tamil Nadu",13.0827,80.2707,2009,5.1
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2022,9.5
West Bengal Coast,21.8876,87.7789,2012,5.8
Lakshadweep Islands,10.5667,72.6417,2021,8.7
Puducherry,11.9139,79.8145,2008,6.3
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2015,9.0
Odisha Coast,19.8074,85.8254,2022,5.0
"Cuddalore, Tamil Nadu",11.7447,79.768,2021,6.4
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2016,6.9
West Bengal Coast,21.8876,87.7789,2015,5.5
West Bengal Coast,21.8876,87.7789,2007,8.3
Maharashtra Coast (Mumbai),19.076,72.8777,2007,10.0
"Vizag, Andhra Pradesh",17.6868,83.2185,2007,9.4
Lakshadweep Islands,10.5667,72.6417,2011,9.3
Odisha Coast,19.8074,85.8254,2020,6.9
"Vizag, Andhra Pradesh",17.6868,83.2185,2018,6.3
"Cuddalore, Tamil Nadu",11.7447,79.768,2017,9.8
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2022,6.8
Lakshadweep Islands,10.5667,72.6417,2014,9.3
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2020,8.8
Odisha Coast,19.8074,85.8254,2018,6.8
"Vizag, Andhra Pradesh",17.6868,83.2185,2019,9.6
Lakshadweep Islands,10.5667,72.6417,2017,6.5
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2022,9.0
Maharashtra Coast (Mumbai),19.076,72.8777,2006,9.9
Andaman and Nicobar Islands,11.7401,92.6586,2018,8.9
Odisha Coast,19.8074,85.8254,2023,8.1
Odisha Coast,19.8074,85.8254,2024,6.5
"Chennai, Tamil Nadu",13.0827,80.2707,2011,6.9
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2015,7.1
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2014,5.1
West Bengal Coast,21.8876,87.7789,2024,6.3
"Cuddalore, Tamil Nadu",11.7447,79.768,2009,9.6
"Cuddalore, Tamil Nadu",11.7447,79.768,2006,7.0
West Bengal Coast,21.8876,87.7789,2016,8.8
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2013,9.8
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2023,8.6
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2005,5.9
Lakshadweep Islands,10.5667,72.6417,2016,9.4
West Bengal Coast,21.8876,87.7789,2015,8.9
"Cuddalore, Tamil Nadu",11.7447,79.768,2008,8.4
Lakshadweep Islands,10.5667,72.6417,2010,7.5
"Chennai, Tamil Nadu",13.0827,80.2707,2014,8.8
"Cuddalore, Tamil Nadu",11.7447,79.768,2012,6.7
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2024,8.1
"Chennai, Tamil Nadu",13.0827,80.2707,2012,8.6
Odisha Coast,19.8074,85.8254,2022,8.9
Puducherry,11.9139,79.8145,2013,8.3
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2010,5.3
Kerala Coast,9.9312,76.2673,2009,8.6
Puducherry,11.9139,79.8145,2016,8.6
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2004,8.9
Puducherry,11.9139,79.8145,2018,9.5
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2005,8.1
Lakshadweep Islands,10.5667,72.6417,2016,5.6
Odisha Coast,19.8074,85.8254,2016,5.9
Lakshadweep Islands,10.5667,72.6417,2010,6.6
"Kanyakumari, Tamil Nadu",8.0883,77.5385,2007,5.8
"Vizag, Andhra Pradesh",17.6868,83.2185,2018,9.5
"Cuddalore, Tamil Nadu",11.7447,79.768,2015,9.9
Odisha Coast,19.8074,85.8254,2004,5.9
Puducherry,11.9139,79.8145,2011,5.6
Maharashtra Coast (Mumbai),19.076,72.8777,2012,9.1
Odisha Coast,19.8074,85.8254,2007,5.3
Odisha Coast,19.8074,85.8254,2009,6.4
Kerala Coast,9.9312,76.2673,2021,5.0
"Cuddalore, Tamil Nadu",11.7447,79.768,2007,8.8
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2011,5.1
Odisha Coast,19.8074,85.8254,2016,7.8
Odisha Coast,19.8074,85.8254,2016,7.4
Lakshadweep Islands,10.5667,72.6417,2005,5.4
Kerala Coast,9.9312,76.2673,2015,7.9
Odisha Coast,19.8074,85.8254,2013,5.8
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2007,6.9
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2023,8.9
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2021,6.4
Andaman and Nicobar Islands,11.7401,92.6586,2014,6.7
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2021,7.9
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2007,7.8
Maharashtra Coast (Mumbai),19.076,72.8777,2007,6.5
Kerala Coast,9.9312,76.2673,2022,8.7
Andaman and Nicobar Islands,11.7401,92.6586,2017,6.3
Kerala Coast,9.9312,76.2673,2024,5.2
"Chennai, Tamil Nadu",13.0827,80.2707,2015,9.8
Kerala Coast,9.9312,76.2673,2018,7.2
Puducherry,11.9139,79.8145,2019,8.7
Kerala Coast,9.9312,76.2673,2005,6.3
Puducherry,11.9139,79.8145,2015,6.6
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2014,6.9
Maharashtra Coast (Mumbai),19.076,72.8777,2014,5.1
"Srikakulam, Andhra Pradesh",18.2967,83.8938,2010,7.8
Odisha Coast,19.8074,85.8254,2016,6.9
Kerala Coast,9.9312,76.2673,2024,9.4
Maharashtra Coast (Mumbai),19.076,72.8777,2013,9.6
Puducherry,11.9139,79.8145,2016,6.6
Kerala Coast,9.9312,76.2673,2012,7.9
"Vizag, Andhra Pradesh",17.6868,83.2185,2006,9.1
West Bengal Coast,21.8876,87.7789,2021,7.4
"Cuddalore, Tamil Nadu",11.7447,79.768,2018,6.7
"Nagapattinam, Tamil Nadu",10.7654,79.8438,2019,6.8
